STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.9428,-80.7721,"Unusually deep trough across the Great Lakes helped create weak shortwaves across the southeastern US during mid-July. With hot surface temperatures in the mid and upper 90s, an unstable atmosphere developed and resulted in scattered strong to severe thunderstorms on the afternoon and evening of July 17. Microbursts were the primary cause of damaging winds.",SC Highway Patrol reported a tree down at Garners Ferry Road and Old Eastover Road.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.933,-80.9039,"Unusually deep trough across the Great Lakes helped create weak shortwaves across the southeastern US during mid-July. With hot surface temperatures in the mid and upper 90s, an unstable atmosphere developed and resulted in scattered strong to severe thunderstorms on the afternoon and evening of July 17. Microbursts were the primary cause of damaging winds.",SC Department of Public Safety reported a tree down near Montgomery Lane and Old Hopkins Road. Time estimated by radar.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.8347,-80.4383,"Unusually deep trough across the Great Lakes helped create weak shortwaves across the southeastern US during mid-July. With hot surface temperatures in the mid and upper 90s, an unstable atmosphere developed and resulted in scattered strong to severe thunderstorms on the afternoon and evening of July 17. Microbursts were the primary cause of damaging winds.",SC Department of Public Safety reported trees down on Pinewood Road near Starks Ferry Road. Time estimated by radar.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.853,-80.4339,"Unusually deep trough across the Great Lakes helped create weak shortwaves across the southeastern US during mid-July. With hot surface temperatures in the mid and upper 90s, an unstable atmosphere developed and resulted in scattered strong to severe thunderstorms on the afternoon and evening of July 17. Microbursts were the primary cause of damaging winds.",SC Department of Public Safety reported trees down on Pinewood Road near South Saint Pauls Church Road. Time estimated by radar.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.8461,-80.0299,"Unusually deep trough across the Great Lakes helped create weak shortwaves across the southeastern US during mid-July. With hot surface temperatures in the mid and upper 90s, an unstable atmosphere developed and resulted in scattered strong to severe thunderstorms on the afternoon and evening of July 17. Microbursts were the primary cause of damaging winds.",SC Department of Public Safety reported trees down at the intersection of Salem and Old Manning Roads. Time estimated by radar.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,35.073,-81.663,"Scattered thunderstorms developed over upstate South Carolina throughout the afternoon and evening. A few of the storms produced damaging wind gusts, mainly in the evening.","County comms reported numerous trees and powerlines blown down across the city of Gaffney, with additional trees down in the Blacksburg area."
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,35.074,-82.297,"Scattered thunderstorms developed over upstate South Carolina throughout the afternoon and evening. A few of the storms produced damaging wind gusts, mainly in the evening.",Utility company reported trees blown down on power lines  in the area around Coal Pit Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.78,-82.02,"Scattered thunderstorms developed over upstate South Carolina throughout the afternoon and evening. A few of the storms produced damaging wind gusts, mainly in the evening.",Utility company reported trees blown down on power lines.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.94,-80.4877,"Isolated storms developed along a weak front that moved through the area. While most of these storms remained below severe limits, one storm did cause tree damage.",Sumter County dispatch reported a tree fell on Panda Rd at Cane Savannah Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.8569,-80.7258,Scattered thunderstorms developed in a moderate to highly unstable airmass. One of these storms produced damaging wind gusts.,Tri-County Electric Cooperative reported multiple trees fell on power lines between Gadsden and Eastover.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.2937,-80.6207,A line of thunderstorms developed ahead of a front in the southern Appalachians and produced significant wind damage as it moved into the northern Midlands from the northwest.,Kershaw County dispatch reported multiple trees fell along a line from the northside to eastside of the town of Camden.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,35.05,-82.17,Scattered thunderstorms developed over upstate South Carolina during the afternoon. A couple of the storms produced brief damaging wind gusts.,Utility company reported trees blown down on power lines.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,35.014,-81.939,Scattered thunderstorms developed over upstate South Carolina during the afternoon. A couple of the storms produced brief damaging wind gusts.,Utility company reported several trees and power lines blown down on the south side of Boiling Springs near I-85.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.92,-82.67,Scattered thunderstorms developed over upstate South Carolina during the afternoon. A couple of the storms produced brief damaging wind gusts.,Public reported (via Social Media) multiple trees blown down just northeast of Pickens.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.6238,-80.8024,A line of thunderstorms developed ahead of a front in the southern Appalachians and produced significant wind damage as it moved into the northern Midlands from the northwest.,"SC Hwy Patrol reported several trees down along J B Denton, beginning at the intersection of Major Evans Rd and ending at New Hope Rd."
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.9813,-80.0609,A line of thunderstorms developed ahead of a front in the southern Appalachians and produced significant wind damage as it moved into the northern Midlands from the northwest.,A trained spotter reported a large tree limb from an Oak Tree fell on a property along Trinity Rd at Twomile Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.331,-80.7021,A line of thunderstorms developed ahead of a front in the southern Appalachians and produced significant wind damage as it moved into the northern Midlands from the northwest.,Kershaw County dispatch reported a tree fell along Tail Race Rd at the Wateree Dam.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,150.00K,33.42,-79.13,Some strong thunderstorms developed ahead of an approaching cold front in an environment with minimal instability and even some capping but strong shear was present.,"Several trees were down along with power outages. Brookgreen Gardens reported $150,000 in damages."
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.92,-79.74,A lone severe thunderstorm caused damage in Florence County.,A tree was down near the intersection of BallPark Road and High Heel Road (East Main Street).
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.92,-79.74,A lone severe thunderstorm caused damage in Florence County.,A tree fell near the intersection of Ballpark and High Heel Roads.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.4335,-80.8681,"Numerous thunderstorms developed in a strongly unstable airmass, enhanced by a robust upper shortwave. Several storms reached severe limits, producing damaging wind gusts.",Lake Wateree State Park Tackle Shop reported 2 trees down within the park.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.6189,-80.7392,"Numerous thunderstorms developed in a strongly unstable airmass, enhanced by a robust upper shortwave. Several storms reached severe limits, producing damaging wind gusts.",Calhoun County dispatch reported power lines down in a field along Sikes Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.9753,-81.5737,"Numerous thunderstorms developed in a strongly unstable airmass, enhanced by a robust upper shortwave. Several storms reached severe limits, producing damaging wind gusts.",Saluda County dispatch reported several trees and power lines down along West Creek Rd between Double Bridges Rd and Beulah Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.8712,-81.385,"Numerous thunderstorms developed in a strongly unstable airmass, enhanced by a robust upper shortwave. Several storms reached severe limits, producing damaging wind gusts.",SC Highway Patrol reported a tree down on I20 near mile marker 44.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.9525,-81.2334,"A moist, unstable airmass generated scattered thunderstorms, enhanced by a weak shortwave. A few of these storms produced sub-severe hail and damaging winds.",SC Highway Patrol reported power lines down in the roadway near the intersection of Two Notch Rd and South Lake Dr.
SOUTH CAROLINA,45,2024,Hail,0,0,0,0,NA,33.9603,-81.2307,"A moist, unstable airmass generated scattered thunderstorms, enhanced by a weak shortwave. A few of these storms produced sub-severe hail and damaging winds.",Spotter relayed through social media an estimate of nickel-sized hail.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.8523,-81.2953,"A moist, unstable airmass generated scattered thunderstorms, enhanced by a weak shortwave. A few of these storms produced sub-severe hail and damaging winds.",SC Highway Patrol reported a tree down along Platt Springs Rd south of Boiling Springs Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.7699,-81.0135,"A moist, unstable airmass generated scattered thunderstorms, enhanced by a weak shortwave. A few of these storms produced sub-severe hail and damaging winds.",Local power company reported a tree on a power line along Farm Rd.
